stage,scene_type,scene,classes_present
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ac\home_ac_scan1_2012_aug_22\0001000-000149350006,chair|table|shelf|box|book
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ac\home_ac_scan1_2012_aug_22\0001474-000165401993,chair|table|door|shelf
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ac\home_ac_scan1_2012_aug_22\0001700-000173009995,lamp|sofa|bottle
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ac\home_ac_scan1_2012_aug_22\0002282-000192697998,chair|table|book
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ac\home_ac_scan1_2012_aug_22\0002746-000208317001,chair|table|door
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ac\home_ac_scan1_2012_aug_22\0003160-000222162003,table|door|cabinet
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ac\home_ac_scan1_2012_aug_22\0003354-000228688995,door
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ac\home_ac_scan1_2012_aug_22\0010230-000462690002,chair|table|window|lamp|sofa|pillow
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ac\home_ac_scan1_2012_aug_22\0010506-000471980011,chair|table|window|shelf
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ac\home_ac_scan1_2012_aug_22\0010758-000480509003,table|lamp|sofa|pillow
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ac\home_ac_scan1_2012_aug_22\0010950-000486950012,table|lamp|sofa|pillow
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ac\home_ac_scan1_2012_aug_22\0013425-000570442017,chair|table|box|sofa|pillow|bag
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ac\home_ac_scan1_2012_aug_22\0013615-000576919983,chair|shelf
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ac\home_ac_scan1_2012_aug_22\0014557-000608982971,table|door
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ac\home_ac_scan2_2012_aug_22\0000006-000831664978,chair|table|window|box|lamp|sofa|pillow
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ac\home_ac_scan2_2012_aug_22\0000134-000835929016,chair|table|book|lamp|sofa|pillow
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ac\home_ac_scan2_2012_aug_22\0000278-000840801025,chair|table|picture|lamp|sofa|pillow
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ac\home_ac_scan2_2012_aug_22\0000595-000851784973,chair|table
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ac\home_ac_scan2_2012_aug_22\0001081-000868189026,chair|window|shelf|box
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ac\home_ac_scan2_2012_aug_22\0001379-000878177979,table|box|lamp|sofa|pillow
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ac\home_ac_scan2_2012_aug_22\0001551-000883924988,picture|lamp|pillow|bed
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ac\home_ac_scan2_2012_aug_22\0001863-000894362000,table|sofa
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ac\home_ac_scan2_2012_aug_22\0002299-000908909973,shelf
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ac\home_ac_scan2_2012_aug_22\0002446-000913896973,chair|table
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ac\home_ac_scan2_2012_aug_22\0008780-001126862061,chair|table|picture|sofa|pillow
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ac\home_ac_scan2_2012_aug_22\0008836-001128729004,picture|lamp|pillow|bed
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ag\apartment_ag_nov_7_2012_scan1_erika\0002788-000116975441,chair|table|window|door|lamp|sofa
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ag\apartment_ag_nov_7_2012_scan1_erika\0003531-000148715093,door
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_amo\amo-apt-floor1-1\0000244-000008550240,chair|window|curtain|light
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_amo\amo-apt-floor1-1\0000310-000010762296,chair|door|curtain
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_amo\amo-apt-floor1-1\0000678-000023096184,door|sofa|pillow|mirror
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_amo\amo-apt-floor1-1\0000917-000031106508,chair|table|window|lamp|curtain
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_amo\amo-apt-floor1-1\0000985-000033385596,chair|table|window|desk|sofa|curtain|mirror
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_amo\amo-apt-floor1-1\0001210-000041161308,table|window|sofa|curtain|mirror
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_amo\amo-apt-floor1-1\0001438-000048802956,window|sofa|pillow|curtain
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_amo\floor1v2\0000760-000025673256,table|door|sofa|pillow|mirror
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_amo\floor1v2\0001071-000036197280,table|window|pillow|curtain
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_at\home_at_scan1_2013_jan_1\0000357-000012032244,table|door|sofa|curtain
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_at\home_at_scan1_2013_jan_1\0000470-000015819552,window|lamp|sofa|curtain
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_at\home_at_scan1_2013_jan_1\0000955-000032074812,table|sofa|pillow|curtain
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_at\home_at_scan1_2013_jan_1\0001153-000038710980,table|sofa|pillow|curtain
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_at\home_at_scan1_2013_jan_1\0001365-000045816372,table|sofa|pillow|curtain
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_at\home_at_scan1_2013_jan_1\0002040-000068439672,table|pillow
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_at\home_at_scan1_2013_jan_1\0002412-000080907624,chair|table|picture|sofa|pillow
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_at\home_at_scan1_2013_jan_1\0003313-000111105540,chair|box
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_at\home_at_scan1_2013_jan_1\0003436-000115228008,chair|table|cabinet|bag
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_at\home_at_scan1_2013_jan_1\0003827-000128332764,chair|curtain
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_at\home_at_scan1_2013_jan_1\0004207-000141102360,sofa|curtain
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_at\home_at_scan1_2013_jan_1\0005120-000171702468,chair
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_han\apartment_han_oct_31_2012_scan1_erika\0005620-000233606520,window|door|shelf|lamp
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_han\apartment_han_oct_31_2012_scan1_erika\0005853-000243292644,window
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_han\apartment_han_oct_31_2012_scan1_erika\0006150-000255492468,table|window|picture|lamp|pillow|bed
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_han\apartment_han_oct_31_2012_scan1_erika\0006401-000265949460,table|door|lamp|sofa|pillow
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_han\apartment_han_oct_31_2012_scan1_erika\0008582-000354331152,window|lamp|sofa
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_md\home_md_scan1_2012_july_9\0000731-000349920990,chair|lamp|sofa|pillow
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_md\home_md_scan2_2012_july_9\0000008-000201367996,window|shelf|curtain
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_md\home_md_scan2_2012_july_9\0000383-000356532013,chair|table|lamp|sofa|pillow
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_md\home_md_scan4_2012_july_29\0001280-000252112000,chair|table|lamp|sofa|pillow
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_md\home_md_scan5_2012_aug_20\0001404-000183552002,table|bottle
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_md\home_md_scan5_2012_aug_20\0004012-000275738007,chair|table|door|lamp|pillow
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_md\home_md_scan5_2012_aug_20\0009391-000477552002,chair|table|door|bag
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ph_cz\ph_cz_1\0009584-000321183828,chair|table|door|box|book
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ph_cz\ph_cz_1\0011224-000376150068,door|bed
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ph_cz\ph_cz_1\0013966-000468050940,chair
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ph_cz\ph_cz_1\0014347-000480820536,chair|table|door|book
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ph_cz\ph_cz_1\0016267-000545171256,table|door|bottle
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_pt\home_pt_scan1_2012_oct_19\0002353-000078829632,window|door|pillow
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_pt\home_pt_scan1_2012_oct_19\0004033-000135136512,window|door|book|pillow
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_pt\home_pt_scan1_2012_oct_19\0015226-000510314616,window|door|sofa|pillow
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_pt\home_pt_scan1_2012_oct_19\0015350-000514470600,window|door|sofa|pillow
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_pt\home_pt_scan1_2012_oct_19\0018455-000618537780,chair|table|door
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_pt\home_pt_scan1_2012_oct_19\0019308-000647126928,table|door|shelf|sofa|pillow
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_puigpunyen\home_puigpunyent_scan1_2012_aug_22\0000271-000253654999,window|door|shelf|counter
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_puigpunyen\home_puigpunyent_scan1_2012_aug_22\0013349-000703749023,chair|table|sofa|pillow|curtain
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_puigpunyen\home_puigpunyent_scan4_2012_dec_23\0015686-000525910726,chair|table|window|door|lamp|curtain|bag
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_puigpunyen\home_puigpunyent_scan4_2012_dec_23\0018682-000626358178,table|shelf|desk|sofa|pillow|curtain
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_puigpunyen\home_puigpunyent_scan4_2012_dec_23\0019923-000667951534,chair|table|window|curtain
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_puigpunyen\home_puigpunyent_scan4_2012_dec_23\0022165-000743094406,
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_puigpunyen\home_puigpunyent_scan4_2012_dec_23\0023615-000791692606,chair|table|window|pillow|curtain
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_puigpunyen\home_puigpunyent_scan4_2012_dec_23\0024129-000808919830,chair|table
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_rz\home_rz_scan1_2012_oct_31\0021541-000722233494,door|book|lamp
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_rz\home_rz_scan1_2012_oct_31\0023268-000780115626,chair|table|door|picture|curtain
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_rz\home_rz_scan1_2012_oct_31\0024188-000810950346,chair|table|picture
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_rz\home_rz_scan1_2012_oct_31\0025023-000838936206,table|shelf|sofa
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_rz\home_rz_scan1_2012_oct_31\0025438-000852845346,chair|window|sofa|curtain
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_rz\home_rz_scan1_2012_oct_31\0026318-000882339426,table|shelf|curtain
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ts\apartment_ts_oct_31_2012_scan1_erika\0007394-000301617643,chair|table|sofa|curtain
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\home_ts\apartment_ts_oct_31_2012_scan1_erika\0007875-000321190987,chair|table|box|book|sofa|pillow|bottle|bag
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\hotel_barcelona\scan1_2012_july_23\0000801-000111668999,table|door
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\hotel_florence_jx\florence_hotel_another_room\0001208-000040577128,
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\hotel_m\scan1\0000047-000280057007,table|door|cabinet|book|mirror
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\hotel_m\scan1\0000367-000291157013,window|lamp|sofa|pillow|curtain
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\hotel_m\scan1\0000484-000295381989,chair|table|door|bed|light
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\hotel_m\scan1\0001344-000324229004,table|window|lamp|sofa|pillow|curtain
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\hotel_m\scan1\0002385-000359437988,table|window|door|curtain
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\hotel_m\scan1\0002671-000369121002,chair|window|curtain
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\hotel_m\scan1\0006270-000491252991,chair|table|window|picture|lamp|sofa|curtain
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\hotel_m\scan1\0007535-000533927979,window|lamp|sofa|curtain
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\hotel_m\scan2\0001360-000859445984,table|window|book|lamp|sofa|pillow|curtain
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\hotel_m\scan2\0001745-000872494019,table
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\hotel_m\scan2\0002385-000893953979,chair|table|lamp
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\hotel_sf\scan2\0000463-000058026001,sofa
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\hotel_sf\scan2\0002424-000124850998,table
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\hotel_stb\scan1\0006605-000343954010,door|cabinet|pillow|bed
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\hotel_uc\scan2\0001133-000184807007,window|sofa|curtain
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\hotel_uc\scan2\0002058-000215875000,cabinet|box|lamp|curtain
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\hotel_uc\scan2\0002295-000223837997,chair|cabinet|picture|bag
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\hotel_ucla_ant\hotel_room_ucla_scan1_2012_oct_05\0000212-000007071876,table|sofa
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\hotel_ucla_ant\hotel_room_ucla_scan1_2012_oct_05\0000658-000022087044,chair|shelf
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\hotel_ucla_ant\hotel_room_ucla_scan1_2012_oct_05\0001299-000043570800,table|lamp|pillow
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\hotel_ucla_ant\hotel_room_ucla_scan1_2012_oct_05\0001693-000056776104,chair|table|window|lamp|sofa
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\hotel_ucla_ant\hotel_room_ucla_scan1_2012_oct_05\0002034-000068205060,window|cabinet|lamp|sofa|mirror
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\hotel_ucla_ant\hotel_room_ucla_scan1_2012_oct_05\0006782-000227339028,chair|window|door
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\hotel_ucla_ant\hotel_room_ucla_scan1_2012_oct_05\0007370-000247046436,chair|window|curtain
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\hotel_ucla_ant\hotel_room_ucla_scan1_2012_oct_05\0007840-000262798956,
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_10\10_1\0000006-000000167580,chair|table|window|sofa|curtain
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_10\10_1\0000217-000007239456,chair|window|sofa|pillow|curtain
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_10\10_1\0000422-000014110236,chair|sofa|pillow
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_10\10_1\0000796-000026645220,chair|sofa|curtain
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_10\10_1\0001201-000040219200,chair|book|curtain
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_10\10_1\0001421-000047592720,door
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_12\12_1_1\0004310-000144889668,window|desk|sofa|pillow|curtain
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_12\12_1_1\0004537-000152497800,door|book|sofa|pillow
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_16\16_1\0002365-000079231824,chair|sofa|curtain
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_16\16_1\0002935-000098335944,chair|table|window|door
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_16\16_1\0003131-000104905080,chair|table|door
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_16\16_1\0006140-000205754724,door|book
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_4\4_1\0000007-000000234211,table|sofa
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_4\4_1\0000380-000012735679,table|box|curtain|bag
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_4\4_1\0000664-000022287739,table|picture|lamp
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_4\4_1\0001641-000055032871,door|box
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_4\4_1\0002590-000086839555,chair|shelf|sofa|bag
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_4\4_1\0002967-000099475087,table|sofa
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_4\4_1\0003497-000117238567,door|box
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_4\4_1\0005638-000188996323,desk|book|bed|curtain
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_5\5_1\0000852-000028563513,chair|table|door
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85_5\5_1\0001590-000053331837,door|light
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85a\a2\0003593-000120389472,door|sofa|bag
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85a\a2\0004136-000138588660,chair|book|sofa|pillow|bag
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85a\a2\0004411-000147839076,chair|curtain
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85a\a2\0004521-000151525836,chair|window|shelf
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85d\d1\0000005-000000161536,door|cabinet|book|sofa|pillow|bag
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85d\d1\0000209-000007300444,box|book|mirror
Stage 5 – Living Room,living_room,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\xtion\sun3ddata\mit_w85d\d1\0001714-000057742024,chair|table|curtain
